Id_patient,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,Id_encounter,START,STOP,PATIENT_patient,ORGANIZATION,PROVIDER,PAYER,ENCOUNTERCLASS,CODE_patient_encounter_classes,DESCRIPTION,BASE_ENCOUNTER_COST,TOTAL_CLAIM_COST,PAYER_COVERAGE,REASONCODE,REASONDESCRIPTION,row_number,death_threshold,PATIENT_encounter_classes,ambulatory,emergency,home,hospice,inpatient,outpatient,snf,urgentcare,virtual,wellness,PATIENT,CODE_conditions
e92bccc2-2f2a-7b4f-59f7-ce5b95d3fa3c,2002-05-07,,999-96-3364,S99985340,,Ms.,Yung349,O'Reilly797,,,,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,501 Mosciski Club,Juneau,Alaska,Juneau City and Borough,99824.0,58.626857254847735,-134.32654198030932,529710.9424999999,3504.7575,7f69eebf-bef8-61f7-edd8-e521a1e8862e,2021-12-28T10:13:23Z,2021-12-28T10:28:23Z,e92bccc2-2f2a-7b4f-59f7-ce5b95d3fa3c,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,4d71f845-a6a9-3c39-b242-14d25ef86a8d,outpatient,33879002,Administration of vaccine to produce active immunity (procedure),161.2,297.2,0.0,,,1,False,e92bccc2-2f2a-7b4f-59f7-ce5b95d3fa3c,1,1,0,0,0,4,1,0,0,10,e92bccc2-2f2a-7b4f-59f7-ce5b95d3fa3c,160903007
a1e25814-77f7-c3a1-6055-b805f549c523,2012-10-22,,999-70-9194,,,,Sidney996,Farrell962,,,,white,nonhispanic,M,Palmer  Alaska  US,646 Bogan Bridge,Juneau,Alaska,Juneau City and Borough,99801.0,58.61055837543304,-134.32079222908558,227186.71500000003,1879.755,16d7716f-def8-4b31-f46e-556de3d4e129,2021-10-25T13:16:54Z,2021-10-25T13:31:54Z,a1e25814-77f7-c3a1-6055-b805f549c523,50cffdcc-6745-352b-8ad8-1be15178e5af,e2cfe0c1-fd2a-358d-b2e2-0a3d31a4258e,4d71f845-a6a9-3c39-b242-14d25ef86a8d,wellness,410620009,Well child visit (procedure),99.01,235.01,0.0,,,1,False,a1e25814-77f7-c3a1-6055-b805f549c523,1,0,0,0,0,1,0,0,0,18,a1e25814-77f7-c3a1-6055-b805f549c523,65363002
24e84e0c-1218-db7c-8b70-1da328b2ee17,1990-03-10,,999-81-3047,S99919015,X88180803X,Mrs.,Precious140,Bruen238,,Halvorson124,M,white,nonhispanic,F,Gambell  Alaska  US,643 Pagac Club,Juneau,Alaska,Juneau City and Borough,,58.2274573592705,-134.38517220637496,1535846.361,187307.529,b3c656f1-44fb-3467-22c7-d6346a42a58e,2022-02-12T00:25:15Z,2022-02-12T00:40:15Z,24e84e0c-1218-db7c-8b70-1da328b2ee17,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,42c4fca7-f8a9-3cd1-982a-dd9751bf3e2a,ambulatory,424619006,Prenatal visit,161.2,2388.32,0.0,72892002.0,Normal pregnancy,1,False,24e84e0c-1218-db7c-8b70-1da328b2ee17,46,4,0,0,0,6,0,0,0,8,24e84e0c-1218-db7c-8b70-1da328b2ee17,72892002
0812fa33-332e-72ea-4341-ee592627d329,1943-06-08,,999-41-8993,S99946709,X35699086X,Mr.,Art115,Hodkiewicz467,,,M,other,nonhispanic,M,Anchorage  Alaska  US,1085 Sporer Ferry,Juneau,Alaska,Juneau City and Borough,99801.0,58.38084902050004,-134.20224749456867,2241492.1815000004,360335.4385,e8ff117b-317b-9b94-75bd-160ce9c87e22,2022-03-01T19:22:03Z,2022-03-01T19:37:03Z,0812fa33-332e-72ea-4341-ee592627d329,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,7caa7254-5050-3b5e-9eae-bd5ea30e809c,outpatient,185349003,Encounter for check up (procedure),96.72,459.44,271.53,,,1,False,0812fa33-332e-72ea-4341-ee592627d329,10,4,0,0,0,216,0,95,0,52,0812fa33-332e-72ea-4341-ee592627d329,160903007
f1aabbdd-716b-0de8-fcdd-3841c4853182,1957-06-27,,999-69-7425,S99941922,X13850571X,Ms.,Carissa540,Abbott774,,,S,white,nonhispanic,F,Selawik  Alaska  US,874 Spencer Alley,Juneau,Alaska,Juneau City and Borough,99824.0,58.38320460944373,-134.2040299229768,2166566.863,293412.307,95e09cc0-4ba0-bbef-bd8e-1b5820173aec,2021-09-16T19:33:18Z,2021-09-16T19:48:18Z,f1aabbdd-716b-0de8-fcdd-3841c4853182,f65e4641-4f37-3792-8c2c-34b83b8ce983,024b70f2-3a22-38ee-9901-f8ffb2869afd,047f6ec3-6215-35eb-9608-f9dda363a44c,wellness,162673000,General examination of patient (procedure),99.01,1562.55,0.0,,,1,False,f1aabbdd-716b-0de8-fcdd-3841c4853182,9,0,0,0,1,2,0,0,0,22,f1aabbdd-716b-0de8-fcdd-3841c4853182,160903007
8cd55877-e97b-13fb-e772-0149a7d6af6b,2007-03-24,,999-93-8265,,,,Claude750,Bogan287,,,,white,nonhispanic,M,Kotzebue  Alaska  US,788 Ritchie Way,Juneau,Alaska,Juneau City and Borough,,58.65080822305809,-134.2366445735621,449440.1100000001,2730.48,1c615301-1cf1-84a1-7cd3-b42433eb6118,2021-11-06T11:59:48Z,2021-11-06T12:14:48Z,8cd55877-e97b-13fb-e772-0149a7d6af6b,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,5059a55e-5d6e-34d1-b6cb-d83d16e57bcf,outpatient,33879002,Administration of vaccine to produce active immunity (procedure),161.2,297.2,0.0,,,1,False,8cd55877-e97b-13fb-e772-0149a7d6af6b,3,1,0,0,0,3,1,0,0,9,8cd55877-e97b-13fb-e772-0149a7d6af6b,403190006
ea652b8e-8d60-007e-b861-0086ead314ef,1967-05-07,1981-02-20,999-56-4560,,,,Booker670,Goldner995,,,,asian,nonhispanic,M,Unalakleet  Alaska  US,139 Erdman Well,Juneau,Alaska,Juneau City and Borough,,58.2674884305762,-134.42167952689567,363554.415,682.425,5ebbe714-15f3-b4e7-e8e3-d1184a04d6a3,1981-03-01T08:34:39Z,1981-03-01T08:49:39Z,ea652b8e-8d60-007e-b861-0086ead314ef,acd5ae56-4f71-3308-9844-0f4d69ed42a4,4885d0b2-b375-3e08-b03d-7db5d889d8bb,047f6ec3-6215-35eb-9608-f9dda363a44c,wellness,308646001,Death Certification,99.01,0.0,0.0,110030002.0,Concussion injury of brain,1,True,ea652b8e-8d60-007e-b861-0086ead314ef,5,2,0,0,1,2,0,2,0,11,ea652b8e-8d60-007e-b861-0086ead314ef,284549007
eda13ace-4bc9-16f2-fb2d-62cc0715c9d7,1988-07-23,,999-91-1374,S99966954,X64700946X,Mr.,Randy380,Heathcote539,,,M,asian,nonhispanic,M,Incheon  Incheon  KR,757 Price Road Unit 88,Juneau,Alaska,Juneau City and Borough,,58.60781625565555,-134.26553542146647,1046182.8375,571.1924999999999,d99a0d9f-c9d1-88b6-82f1-84f7982617b4,2022-03-26T13:39:33Z,2022-03-26T13:54:33Z,eda13ace-4bc9-16f2-fb2d-62cc0715c9d7,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,5059a55e-5d6e-34d1-b6cb-d83d16e57bcf,ambulatory,185345009,Encounter for symptom,96.72,96.72,0.0,444814009.0,Viral sinusitis (disorder),1,False,eda13ace-4bc9-16f2-fb2d-62cc0715c9d7,15,1,0,0,1,1,0,0,0,8,eda13ace-4bc9-16f2-fb2d-62cc0715c9d7,444814009
cf91fbd3-dc00-38bb-d3b1-fe75275b4bb8,1974-11-27,,999-22-7012,S99991429,X51182571X,Mrs.,Sylvie540,Purdy2,,Wisoky380,M,native,nonhispanic,F,Kotlik  Alaska  US,971 MacGyver Lane Unit 44,Juneau,Alaska,Juneau City and Borough,,58.3744687040466,-134.1436627124721,1917567.9065000005,277202.5735,6bd4816c-ab47-c2f6-6246-5bd2c1e41449,2022-03-31T00:57:17Z,2022-03-31T01:12:17Z,cf91fbd3-dc00-38bb-d3b1-fe75275b4bb8,4198447a-530b-3a2e-bb2f-77872114be4e,fea863ff-64ad-3559-b12f-5fb78f902365,5059a55e-5d6e-34d1-b6cb-d83d16e57bcf,wellness,162673000,General examination of patient (procedure),99.01,1820.01,0.0,,,1,False,cf91fbd3-dc00-38bb-d3b1-fe75275b4bb8,18,0,0,0,0,7,0,1,0,15,cf91fbd3-dc00-38bb-d3b1-fe75275b4bb8,160903007
4c64208b-37c5-35fb-596f-08c592a686aa,1988-10-14,,999-34-8908,S99964617,X53196097X,Ms.,Arnita817,Konopelski743,,,S,white,nonhispanic,F,Ridgeway  Alaska  US,551 Rath Fork,Juneau,Alaska,Juneau City and Borough,99824.0,58.65622841636245,-134.2675395806008,1557517.7950000002,288845.0249999999,450d7905-6978-6fff-b778-6bcf621f9216,2022-04-15T06:11:41Z,2022-04-15T07:11:41Z,4c64208b-37c5-35fb-596f-08c592a686aa,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,7c4411ce-02f1-39b5-b9ec-dfbea9ad3c1a,emergency,183460006,Obstetric emergency hospital admission,171.97,5486.83,5155.49,72892002.0,Normal pregnancy,1,False,4c64208b-37c5-35fb-596f-08c592a686aa,50,4,0,0,0,4,0,0,0,18,4c64208b-37c5-35fb-596f-08c592a686aa,72892002
246da38b-ac55-5098-f525-f7410e606238,1979-07-22,,999-52-1918,S99930249,X8841208X,Mr.,Will178,Ratke343,,,S,white,nonhispanic,M,Prudhoe Bay  Alaska  US,285 Sanford Trail Suite 78,Juneau,Alaska,Juneau City and Borough,99824.0,58.6736975899143,-134.29566852717065,336720.7299999999,0.0,d2bd942b-5cba-0d92-f007-6a8fe4574de7,2021-08-01T08:20:13Z,2021-08-01T08:35:13Z,246da38b-ac55-5098-f525-f7410e606238,0875a98e-0795-3ae0-b2b0-cea1579133e6,6af623c2-8100-3639-be99-976f9f09a95c,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,wellness,162673000,General examination of patient (procedure),99.01,1740.64,0.0,,,1,False,246da38b-ac55-5098-f525-f7410e606238,10,1,0,0,0,3,1,0,0,9,246da38b-ac55-5098-f525-f7410e606238,160904001
de78f877-e432-255b-11ea-0bd5b0bfa48b,1969-08-16,,999-74-9787,S99966853,X44130629X,Mrs.,Roselia779,Thiel172,,Spinka232,M,black,nonhispanic,F,Anchorage  Alaska  US,164 Hilll Green Apt 84,Juneau,Alaska,Juneau City and Borough,99824.0,58.68697564911008,-134.29820245423443,2087518.8169999989,289007.52300000004,99f124d0-686c-3688-4c71-06d4a852431a,2022-01-29T14:09:24Z,2022-01-29T14:24:24Z,de78f877-e432-255b-11ea-0bd5b0bfa48b,8fa26f78-623f-329e-a7b4-bdaa88bdb569,61528542-c107-3fdd-960b-bbd1dc50521f,d47b3510-2895-3b70-9897-342d681c769d,wellness,162673000,General examination of patient (procedure),99.01,1590.55,0.0,,,1,False,de78f877-e432-255b-11ea-0bd5b0bfa48b,15,2,0,0,1,5,0,1,0,23,de78f877-e432-255b-11ea-0bd5b0bfa48b,741062008
31d37fe3-f01b-5b4d-3460-a795fac0159b,1978-02-15,,999-56-1869,S99914617,X78493703X,Mr.,Leigh689,Parker433,,,M,white,nonhispanic,M,Anchorage  Alaska  US,497 Orn Parade Unit 62,Juneau,Alaska,Juneau City and Borough,99801.0,58.352738154543175,-134.21590341785026,1031795.38,63.23999999999995,2979ac69-d4b2-516e-58bc-9eb3d18650ed,2022-03-02T22:34:40Z,2022-03-02T22:49:40Z,31d37fe3-f01b-5b4d-3460-a795fac0159b,50cffdcc-6745-352b-8ad8-1be15178e5af,e2cfe0c1-fd2a-358d-b2e2-0a3d31a4258e,4d71f845-a6a9-3c39-b242-14d25ef86a8d,wellness,162673000,General examination of patient (procedure),99.01,1791.69,0.0,,,1,False,31d37fe3-f01b-5b4d-3460-a795fac0159b,7,1,0,0,0,3,0,1,0,8,31d37fe3-f01b-5b4d-3460-a795fac0159b,160904001
fd8ec34d-bbae-7fb8-52bf-e6d28af8de48,1973-09-09,,999-46-6238,S99926827,X47290945X,Ms.,Cleopatra935,Wuckert783,,,S,hawaiian,nonhispanic,F,Juneau  Alaska  US,434 Ullrich Dam Apt 46,Juneau,Alaska,Juneau City and Borough,99824.0,58.238453272913326,-134.36765494480528,2613617.549499999,257831.1205,efcee9d0-e5b4-6c87-933a-2392144af753,2022-02-13T22:26:27Z,2022-02-13T22:41:27Z,fd8ec34d-bbae-7fb8-52bf-e6d28af8de48,03b0010d-bb0a-3e53-862e-34f6a4dde615,bcacdfe3-72a2-3db8-83f9-919afe4046db,d47b3510-2895-3b70-9897-342d681c769d,wellness,162673000,General examination of patient (procedure),99.01,936.21,0.0,,,1,False,fd8ec34d-bbae-7fb8-52bf-e6d28af8de48,22,0,0,0,1,8,0,0,0,19,fd8ec34d-bbae-7fb8-52bf-e6d28af8de48,160903007
f3dbc6ff-749a-9c2c-b26a-2934f55bde98,1948-05-25,,999-31-9068,S99966086,X79203763X,Mrs.,Kathryn101,Luettgen772,,Jacobi462,M,hawaiian,nonhispanic,F,Anchorage  Alaska  US,696 Schaden Frontage road,Juneau,Alaska,Juneau City and Borough,,58.24849379333872,-134.43113257617156,2631934.2014999995,1200616.2984999998,4f314482-14fb-f779-adf7-763583e0dace,2022-01-28T17:07:41Z,2022-01-28T17:22:41Z,f3dbc6ff-749a-9c2c-b26a-2934f55bde98,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,7caa7254-5050-3b5e-9eae-bd5ea30e809c,ambulatory,390906007,Follow-up encounter,96.72,236.78,157.41,55822004.0,Hyperlipidemia,1,False,f3dbc6ff-749a-9c2c-b26a-2934f55bde98,33,1,0,0,0,4,0,0,0,51,f3dbc6ff-749a-9c2c-b26a-2934f55bde98,160904001
73d7f97e-4ab1-37db-dff6-60399aeda2d7,2017-06-24,,999-79-6729,,,,Buck819,Russel238,,,,white,nonhispanic,M,Ketchikan  Alaska  US,1011 Armstrong Approach,Juneau,Alaska,Juneau City and Borough,,58.59665107886868,-134.32246465894673,119457.4575,1729.2824999999998,721e243a-a42a-17a4-36c8-61ff631fca0e,2021-05-29T10:39:17Z,2021-05-29T10:54:17Z,73d7f97e-4ab1-37db-dff6-60399aeda2d7,9b07ac23-bf17-30b7-8a16-0a0ffb6658fe,04611dd4-4edd-39fe-97c9-00d8e2149f1c,42c4fca7-f8a9-3cd1-982a-dd9751bf3e2a,wellness,410620009,Well child visit (procedure),99.01,235.01,0.0,,,1,False,73d7f97e-4ab1-37db-dff6-60399aeda2d7,0,0,0,0,0,1,0,0,0,13,73d7f97e-4ab1-37db-dff6-60399aeda2d7,65363002
7b90fb0b-180b-d6da-37c5-3ae1fa860445,2003-11-04,,999-23-2738,S99970806,,Mr.,Buster609,Haag279,,,,white,nonhispanic,M,Kenai  Alaska  US,145 Marks Neck,Juneau,Alaska,Juneau City and Borough,99824.0,58.23065774715276,-134.44174084839517,444987.92,762.72,fb65b7c7-a909-e995-ece7-9f0a2261b186,2021-12-28T21:12:04Z,2021-12-28T21:27:04Z,7b90fb0b-180b-d6da-37c5-3ae1fa860445,c243d20b-cfb6-3a93-ab8c-366093c7afa3,59bb12d2-8016-3260-be7b-bf15cc80dbd6,6e2f1a2d-27bd-3701-8d08-dae202c58632,wellness,162673000,General examination of patient (procedure),99.01,822.56,0.0,,,1,False,7b90fb0b-180b-d6da-37c5-3ae1fa860445,4,3,0,0,0,0,0,0,0,10,7b90fb0b-180b-d6da-37c5-3ae1fa860445,62106007
6ecbd3d9-9825-2576-4a67-484b7d3194fc,1991-06-19,,999-98-2910,S99964841,X18011822X,Mrs.,Kathey482,Lueilwitz711,,Windler79,M,white,nonhispanic,F,Anchorage  Alaska  US,316 Parker Glen,Juneau,Alaska,Juneau City and Borough,99801.0,58.63153421182595,-134.23181069092487,1312770.3650000002,258793.84500000003,15b45b01-9e39-1efa-8b27-b5d1c616a713,2021-10-06T13:32:43Z,2021-10-06T13:47:43Z,6ecbd3d9-9825-2576-4a67-484b7d3194fc,dbc9c84c-7380-3468-a1c7-2fc31f176158,1a35488f-ac44-3809-bb3c-465315751ec7,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,wellness,162673000,General examination of patient (procedure),99.01,1855.29,0.0,,,1,False,6ecbd3d9-9825-2576-4a67-484b7d3194fc,37,4,0,0,0,9,0,0,0,12,6ecbd3d9-9825-2576-4a67-484b7d3194fc,160903007
72417842-38e7-857d-c287-919b66d0f910,2021-09-02,,999-52-5685,,,,Dan465,Funk324,,,,white,nonhispanic,M,Koliganek  Alaska  US,993 Parker Route,Juneau,Alaska,Juneau City and Borough,99801.0,58.59673946682857,-134.2601485593244,18147.34,0.0,a6d7c93c-5de6-c589-6231-4868054fb0c7,2022-02-10T21:18:15Z,2022-02-10T21:33:15Z,72417842-38e7-857d-c287-919b66d0f910,fc354294-d8e8-3faf-8cf3-24c4f742ae94,747b2e01-ea50-3bbe-af30-ac572e88d3a0,5059a55e-5d6e-34d1-b6cb-d83d16e57bcf,wellness,410620009,Well child visit (procedure),99.01,779.01,0.0,,,1,False,72417842-38e7-857d-c287-919b66d0f910,1,0,0,0,0,0,0,0,0,4,72417842-38e7-857d-c287-919b66d0f910,25064002
3f5ece8b-feb3-0174-3afe-8c687ad63379,1993-01-12,,999-57-8289,S99964285,X77887302X,Mr.,Tyrone215,Kerluke267,,,M,white,nonhispanic,M,Bethel  Alaska  US,783 Runolfsdottir Wynd,Juneau,Alaska,Juneau City and Borough,99801.0,58.61910252575412,-134.23217590904952,739811.81,1700.58,a7a68c04-8887-8069-f652-eca0f6b04529,2022-04-05T03:37:34Z,2022-04-05T03:52:34Z,3f5ece8b-feb3-0174-3afe-8c687ad63379,564433e6-4be0-3587-997d-73f5025e255b,0a24e43e-4774-3322-8f8c-9be2200afdb7,047f6ec3-6215-35eb-9608-f9dda363a44c,wellness,162673000,General examination of patient (procedure),99.01,1321.78,0.0,,,1,False,3f5ece8b-feb3-0174-3afe-8c687ad63379,4,0,0,0,0,3,0,1,0,11,3f5ece8b-feb3-0174-3afe-8c687ad63379,160903007
f01b77e0-b9ab-4def-40f8-6380c1801191,1967-05-07,,999-82-4729,S99941297,X6223280X,Mr.,Augustus49,Cole117,,,M,asian,nonhispanic,M,Anchorage  Alaska  US,1072 Altenwerth Skyway Apt 8,Juneau,Alaska,Juneau City and Borough,99801.0,58.421518073176806,-134.21520260214726,1446451.2525,15318.277499999998,b6d4a2a6-2679-f399-af44-88970a5cf3a5,2022-01-23T08:34:39Z,2022-01-23T08:49:39Z,f01b77e0-b9ab-4def-40f8-6380c1801191,f77fd989-36eb-3782-bc6a-af621145e22a,edde2277-4900-32ac-8e44-36632d9261e5,4d71f845-a6a9-3c39-b242-14d25ef86a8d,wellness,162673000,General examination of patient (procedure),99.01,1142.21,0.0,,,1,False,f01b77e0-b9ab-4def-40f8-6380c1801191,17,1,0,0,1,4,0,1,0,37,f01b77e0-b9ab-4def-40f8-6380c1801191,160903007
dccb9c38-44cd-68c5-852c-e63a0b035a4f,1991-12-28,,999-39-9815,S99985044,X45324166X,Mr.,Ahmad985,O'Connell601,,,M,native,nonhispanic,M,Anchorage  Alaska  US,684 Will Haven,Juneau,Alaska,Juneau City and Borough,99801.0,58.41156025067512,-134.16596295165044,792245.0000000001,19810.770000000004,5bb37387-e590-f373-b46e-035aeb800455,2022-04-16T22:40:12Z,2022-04-16T22:55:12Z,dccb9c38-44cd-68c5-852c-e63a0b035a4f,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,5059a55e-5d6e-34d1-b6cb-d83d16e57bcf,outpatient,185347001,Encounter for problem (procedure),96.72,96.72,0.0,,,1,False,dccb9c38-44cd-68c5-852c-e63a0b035a4f,17,11,0,0,2,37,1,4,0,28,dccb9c38-44cd-68c5-852c-e63a0b035a4f,403190006
ec4cdcb4-86cd-3176-3b68-f6dae06f59dd,1990-03-26,,999-41-8722,S99910401,X19001311X,Mrs.,Nannette779,Rice937,,Price929,M,asian,nonhispanic,F,Meadow Lakes  Alaska  US,559 Murphy Mission,Juneau,Alaska,Juneau City and Borough,99824.0,58.66553929157218,-134.28899923491363,1613264.9875,483170.3925,c5e88d9e-6528-f32f-0c59-33632c6c3814,2022-03-21T07:06:02Z,2022-03-21T07:21:02Z,ec4cdcb4-86cd-3176-3b68-f6dae06f59dd,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,ambulatory,169762003,Postnatal visit,161.2,5065.79,0.0,,,1,False,ec4cdcb4-86cd-3176-3b68-f6dae06f59dd,74,6,0,0,0,14,0,3,0,28,ec4cdcb4-86cd-3176-3b68-f6dae06f59dd,72892002
0df143d7-1be5-e869-f336-cc757ce78b88,2019-04-26,,999-67-9823,,,,Ettie537,Runolfsson901,,,,white,nonhispanic,F,Anchorage  Alaska  US,473 Hudson Trafficway Suite 29,Juneau,Alaska,Juneau City and Borough,,58.294870890538135,-134.40957546318322,9918.7455,6056.164500000001,5be7b91a-68fb-4586-bc7a-9b77138d370b,2022-04-01T10:17:20Z,2022-04-01T10:32:20Z,0df143d7-1be5-e869-f336-cc757ce78b88,e7c52a98-2a2d-379f-af42-0abd3100c4e8,0b1db590-a4b3-323e-b7c5-de1f30fe6b95,7c4411ce-02f1-39b5-b9ec-dfbea9ad3c1a,wellness,410620009,Well child visit (procedure),99.01,235.01,223.26,,,1,False,0df143d7-1be5-e869-f336-cc757ce78b88,0,0,0,0,0,2,0,0,0,11,0df143d7-1be5-e869-f336-cc757ce78b88,65363002
649f31ed-f9fc-2e5b-ec29-00b51cd001f9,2010-04-05,,999-34-6394,,,,Bert917,Parisian75,,,,white,nonhispanic,M,Lakes  Alaska  US,212 Kunde Vale Suite 63,Juneau,Alaska,Juneau City and Borough,99801.0,58.27075116039221,-134.44146193464996,312925.9475,2587.5525,cb6308f5-9a69-9191-ff1c-23b207c6f0ac,2022-04-25T08:41:31Z,2022-04-25T08:56:31Z,649f31ed-f9fc-2e5b-ec29-00b51cd001f9,3236fe97-7c5d-3b65-8ca4-414dfcd9eea6,047d5e1d-3bc9-3998-87c1-381a59706bc8,42c4fca7-f8a9-3cd1-982a-dd9751bf3e2a,wellness,410620009,Well child visit (procedure),99.01,958.56,0.0,,,1,False,649f31ed-f9fc-2e5b-ec29-00b51cd001f9,5,0,0,0,0,3,0,1,0,12,649f31ed-f9fc-2e5b-ec29-00b51cd001f9,195662009
e9d8c3d4-4756-15a4-8309-b68419f1c1cc,1979-03-03,,999-74-7608,S99989476,X1917763X,Mrs.,Juliana372,O'Conner199,,Bergstrom287,M,asian,nonhispanic,F,Anchorage  Alaska  US,666 Schroeder Rest Apt 93,Juneau,Alaska,Juneau City and Borough,99824.0,58.64941954776863,-134.3108709282561,1554091.3615000006,410919.2085,06af9f7f-4e0d-db41-a7a1-d5a0b78334c8,2021-09-14T00:14:13Z,2021-09-14T00:29:13Z,e9d8c3d4-4756-15a4-8309-b68419f1c1cc,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,047f6ec3-6215-35eb-9608-f9dda363a44c,ambulatory,185349003,Encounter for 'check-up',96.72,96.72,0.0,307731004.0,Injury of tendon of the rotator cuff of shoulder,1,False,e9d8c3d4-4756-15a4-8309-b68419f1c1cc,7,1,0,0,1,5,1,1,0,11,e9d8c3d4-4756-15a4-8309-b68419f1c1cc,307731004
158482f2-53aa-81af-2578-76e2e679e99f,1943-01-07,,999-46-8361,S99918000,X27454422X,Mr.,Darrel772,Hegmann834,,,M,native,nonhispanic,M,Wasilla  Alaska  US,693 Predovic Ranch Apt 91,Juneau,Alaska,Juneau City and Borough,99824.0,58.678598359645264,-134.2979342107943,2436844.753,5628332.466999999,50df2eac-98c3-f03f-ea1e-b6d5e706ce92,2022-03-26T15:56:19Z,2022-03-26T16:11:19Z,158482f2-53aa-81af-2578-76e2e679e99f,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,7caa7254-5050-3b5e-9eae-bd5ea30e809c,ambulatory,390906007,Follow-up encounter,96.72,236.78,157.41,55822004.0,Hyperlipidemia,1,False,158482f2-53aa-81af-2578-76e2e679e99f,22,0,0,0,0,209,0,67,0,61,158482f2-53aa-81af-2578-76e2e679e99f,160903007
b76d3f8f-16f0-c7a0-5993-5116acfed79e,2003-09-12,,999-79-4678,S99928827,,Ms.,Billye739,Von197,,,,white,nonhispanic,F,Sitka  Alaska  US,870 Okuneva Dale,Juneau,Alaska,Juneau City and Borough,,58.689085651247126,-134.2803929502101,577171.96,329.07,ce1f5bb4-43ba-34a8-8a43-5988aacdce47,2021-11-10T19:39:13Z,2021-11-10T20:33:47Z,b76d3f8f-16f0-c7a0-5993-5116acfed79e,6b57af4a-5757-31a8-9916-5744531df0ad,9d0ab1c5-7394-3c6a-81d1-2ca78155defd,d47b3510-2895-3b70-9897-342d681c769d,ambulatory,308335008,Patient encounter procedure (procedure),161.2,11869.99,0.0,,,1,False,b76d3f8f-16f0-c7a0-5993-5116acfed79e,12,1,0,0,0,3,0,0,0,10,b76d3f8f-16f0-c7a0-5993-5116acfed79e,386661006
38a5661c-416a-08e9-6aed-3bccb151e7e4,2019-11-09,,999-70-8186,,,,Michele387,Schaden604,,,,white,nonhispanic,F,Chena Ridge  Alaska  US,306 Strosin Viaduct Suite 22,Juneau,Alaska,Juneau City and Borough,99801.0,58.367433666223135,-134.22033952166146,64044.075,790.815,314df64c-8d07-5d00-b146-4b5ddd2cbd7f,2022-04-16T19:48:55Z,2022-04-16T20:03:55Z,38a5661c-416a-08e9-6aed-3bccb151e7e4,1d6b21de-4d52-3e1f-a94a-440ceb668ced,17220921-ec7a-33fb-99a7-a12936a89397,6e2f1a2d-27bd-3701-8d08-dae202c58632,wellness,410620009,Well child visit (procedure),99.01,844.55,0.0,,,1,False,38a5661c-416a-08e9-6aed-3bccb151e7e4,1,0,0,0,1,0,0,0,0,10,38a5661c-416a-08e9-6aed-3bccb151e7e4,444814009
8db6a09d-4910-d6ca-5a3b-36e0f6f794af,1964-04-27,,999-60-1738,S99960893,X7010832X,Mr.,Faustino767,Weimann465,,,M,white,nonhispanic,M,Sitka  Alaska  US,951 Dietrich Common,Juneau,Alaska,Juneau City and Borough,99801.0,58.27716891167759,-134.43253894325443,1548331.7550000004,6215.595,7a91bceb-92fa-e2a3-9c4e-3d17f2a427a1,2022-01-31T19:14:53Z,2022-01-31T19:29:53Z,8db6a09d-4910-d6ca-5a3b-36e0f6f794af,6cf92be0-8d28-33e0-a8fe-94c8efa36fca,f9a41921-216c-3333-a704-afb33b024487,42c4fca7-f8a9-3cd1-982a-dd9751bf3e2a,wellness,162673000,General examination of patient (procedure),99.01,1306.77,0.0,,,1,False,8db6a09d-4910-d6ca-5a3b-36e0f6f794af,3,1,0,0,0,4,1,0,0,44,8db6a09d-4910-d6ca-5a3b-36e0f6f794af,160903007
